latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
10.37867,-85.49586,315.13,0.45,0.47,2020-02-02,0737,N,VIIRS,n,2,292.23,1.7,N,0
10.42735,-85.48431,367,0.45,0.47,2020-02-02,0737,N,VIIRS,h,2,291.78,5.93,N,0
10.42808,-85.48841,304.74,0.45,0.47,2020-02-02,0737,N,VIIRS,n,2,289.28,3.09,N,0
10.42663,-85.4802,304.9,0.45,0.47,2020-02-02,0737,N,VIIRS,n,2,290.07,5.93,N,0
10.38014,-85.49281,318.63,0.45,0.47,2020-02-02,0737,N,VIIRS,n,2,292.25,1.06,N,0
9.00172,-83.24547,327.25,0.53,0.5,2020-02-03,1823,N,VIIRS,n,2,293.78,1.18,D,0
9.00464,-83.24422,327.43,0.53,0.5,2020-02-03,1823,N,VIIRS,n,2,293.77,4.52,D,0
10.47319,-85.49398,330.96,0.35,0.57,2020-02-03,1824,N,VIIRS,n,2,290.31,2.08,D,0
10.47379,-85.49073,334.82,0.35,0.57,2020-02-03,1824,N,VIIRS,n,2,288.37,2.08,D,0
9.87188,-85.50788,311.12,0.47,0.4,2020-02-04,0659,N,VIIRS,n,2,283.4,0.91,N,0
9.06062,-83.24351,339.19,0.55,0.68,2020-02-04,1805,N,VIIRS,n,2,290.81,4.97,D,0
9.55423,-84.33094,357.34,0.64,0.72,2020-02-04,1805,N,VIIRS,n,2,289.76,10.15,D,0
9.5573,-84.32825,337.48,0.64,0.72,2020-02-04,1805,N,VIIRS,n,2,288.13,6.88,D,0
9.55614,-84.33408,330.17,0.64,0.72,2020-02-04,1805,N,VIIRS,n,2,287.85,6.88,D,0
9.05818,-83.24011,344.59,0.55,0.68,2020-02-04,1805,N,VIIRS,n,2,291.97,7.17,D,0
10.57153,-85.56523,339.3,0.53,0.67,2020-02-04,1946,N,VIIRS,n,2,297.14,4.3,D,0
10.57318,-85.56705,353.54,0.52,0.67,2020-02-04,1946,N,VIIRS,n,2,297.66,6.16,D,0
10.57776,-85.56613,331.07,0.53,0.67,2020-02-04,1946,N,VIIRS,n,2,296.11,4.3,D,0
10.50259,-85.20735,299.98,0.6,0.53,2020-02-05,0640,N,VIIRS,n,2,269.69,0.63,N,0
10.50376,-85.20644,295.81,0.6,0.53,2020-02-05,0640,N,VIIRS,n,2,270.88,0.86,N,0
9.9621,-84.15625,298.32,0.5,0.49,2020-02-05,0640,N,VIIRS,n,2,272.35,0.82,N,0
9.25446,-83.28989,332.95,0.34,0.56,2020-02-05,1926,N,VIIRS,n,2,295.82,3.64,D,0
9.25406,-83.29302,342.67,0.34,0.56,2020-02-05,1926,N,VIIRS,n,2,296.68,3.64,D,0
9.9138,-84.34084,330.37,0.59,0.53,2020-02-05,1927,N,VIIRS,n,2,298.7,5.07,D,0
10.39387,-85.61925,341.36,0.5,0.49,2020-02-05,1927,N,VIIRS,n,2,301.56,4.33,D,0
10.01628,-84.73795,331.01,0.56,0.52,2020-02-05,1927,N,VIIRS,l,2,302.01,3.9,D,0
9.91596,-84.34222,334.57,0.6,0.53,2020-02-05,1927,N,VIIRS,n,2,299.14,4.41,D,0
9.9187,-84.34148,333.6,0.59,0.53,2020-02-05,1927,N,VIIRS,n,2,300.54,6.47,D,0
10.40622,-85.52971,324.69,0.66,0.73,2020-02-06,0621,N,VIIRS,n,2,291.97,3.56,N,0
10.40552,-85.52409,306.5,0.59,0.7,2020-02-06,0802,N,VIIRS,n,2,291.31,1.66,N,0
9.18,-83.22594,338.65,0.51,0.41,2020-02-06,1907,N,VIIRS,n,2,299.15,5.7,D,0
9.1864,-83.18024,331.26,0.52,0.41,2020-02-06,1907,N,VIIRS,n,2,296.56,2.88,D,0
9.12102,-83.21262,340.61,0.51,0.41,2020-02-06,1907,N,VIIRS,n,2,301.99,8.69,D,0
9.05836,-83.24488,334.41,0.51,0.41,2020-02-06,1907,N,VIIRS,n,2,304.09,3.37,D,0
8.592,-82.84148,334.53,0.53,0.42,2020-02-06,1907,N,VIIRS,n,2,299,8.75,D,0
10.47412,-85.21926,342.66,0.43,0.38,2020-02-06,1908,N,VIIRS,n,2,310.61,5.36,D,0
10.8429,-84.63699,335,0.45,0.39,2020-02-06,1908,N,VIIRS,n,2,298.35,1.51,D,0
10.55613,-85.40927,343.85,0.42,0.38,2020-02-06,1908,N,VIIRS,n,2,307.27,5.76,D,0
10.48403,-85.2841,331.97,0.42,0.38,2020-02-06,1908,N,VIIRS,l,2,306.54,1.67,D,0
10.8225,-84.95515,339.08,0.44,0.38,2020-02-06,1908,N,VIIRS,n,2,302.6,7.55,D,0
9.01104,-83.07604,367,0.44,0.62,2020-02-07,0743,N,VIIRS,h,2,287.27,7.89,N,0
9.01171,-83.07967,300.31,0.44,0.62,2020-02-07,0743,N,VIIRS,n,2,286.03,7.89,N,0
9.01035,-83.07236,341.33,0.44,0.62,2020-02-07,0743,N,VIIRS,n,2,286.42,9.41,N,0
10.05433,-84.87403,345.27,0.42,0.38,2020-02-07,1849,N,VIIRS,n,2,309.07,8.63,D,0
10.05567,-84.87431,338.63,0.42,0.38,2020-02-07,1849,N,VIIRS,n,2,308.28,5.53,D,0
10.36835,-83.944,356.23,0.39,0.37,2020-02-07,1849,N,VIIRS,n,2,307.86,27.18,D,0
10.37171,-83.94453,335.75,0.39,0.37,2020-02-07,1849,N,VIIRS,n,2,301.9,5.11,D,0
10.18449,-85.13638,337.45,0.43,0.38,2020-02-07,1849,N,VIIRS,n,2,303.34,4.88,D,0
10.05222,-84.87376,345.57,0.42,0.38,2020-02-07,1849,N,VIIRS,n,2,309.26,5.53,D,0
10.17465,-83.57619,331.56,0.39,0.36,2020-02-07,1849,N,VIIRS,n,2,298.13,1.3,D,0
9.05099,-83.25391,331.47,0.39,0.36,2020-02-07,1849,N,VIIRS,n,2,300.79,2.59,D,0
10.72415,-85.41924,331.51,0.43,0.38,2020-02-07,1849,N,VIIRS,l,2,306.34,2.32,D,0
10.42213,-85.1382,347.92,0.43,0.38,2020-02-07,1849,N,VIIRS,n,2,311.23,12.93,D,0
9.79083,-83.36872,342.35,0.39,0.36,2020-02-07,1849,N,VIIRS,n,2,298.96,5.1,D,0
9.87707,-84.65085,330.33,0.41,0.37,2020-02-07,1849,N,VIIRS,l,2,303.84,1.57,D,0
10.42275,-85.13432,337.75,0.43,0.38,2020-02-07,1849,N,VIIRS,l,2,308.84,12.93,D,0
9.95939,-84.15382,333.66,0.4,0.37,2020-02-07,1849,N,VIIRS,l,2,306.54,3.39,D,0
10.26442,-85.06952,334.08,0.43,0.38,2020-02-07,1849,N,VIIRS,n,2,303.41,3.28,D,0
10.03359,-84.23292,332.16,0.4,0.37,2020-02-07,1849,N,VIIRS,l,2,304.85,2.52,D,0
10.06894,-84.91563,334.5,0.42,0.38,2020-02-07,1849,N,VIIRS,n,2,303.77,3.64,D,0
9.22223,-83.20761,340.73,0.41,0.45,2020-02-08,1830,N,VIIRS,n,2,299.55,6.16,D,0
10.52193,-85.27106,341.6,0.53,0.5,2020-02-08,1830,N,VIIRS,n,2,304.15,10.7,D,0
10.52006,-85.26758,342.05,0.54,0.5,2020-02-08,1830,N,VIIRS,n,2,304.82,9.96,D,0
10.49614,-85.07818,341.4,0.52,0.5,2020-02-08,1830,N,VIIRS,n,2,302.07,5.23,D,0
10.49158,-85.07725,334.67,0.52,0.5,2020-02-08,1830,N,VIIRS,n,2,304.06,5.23,D,0
10.4214,-85.10229,339.02,0.52,0.5,2020-02-08,1830,N,VIIRS,n,2,306.16,5.32,D,0
10.27577,-85.04858,351.07,0.52,0.5,2020-02-08,1830,N,VIIRS,n,2,306.05,9.04,D,0
10.27662,-85.04378,341.39,0.52,0.5,2020-02-08,1830,N,VIIRS,n,2,305.57,7.06,D,0
9.89928,-83.76115,340.38,0.44,0.46,2020-02-08,1830,N,VIIRS,n,2,296.88,7.16,D,0
9.89993,-83.75731,331.37,0.44,0.46,2020-02-08,1830,N,VIIRS,n,2,294.16,5.88,D,0
9.68765,-82.91091,340.3,0.39,0.44,2020-02-08,1830,N,VIIRS,n,2,294.86,4.9,D,0
9.62995,-83.00669,340.7,0.4,0.44,2020-02-08,1830,N,VIIRS,n,2,296.09,5.98,D,0
10.3961,-85.51667,306.94,0.41,0.37,2020-02-09,0705,N,VIIRS,n,2,294.68,5.09,N,0
10.39554,-85.51292,338.54,0.41,0.37,2020-02-09,0705,N,VIIRS,n,2,296.12,5.09,N,0
9.96729,-84.71751,312.11,0.39,0.36,2020-02-09,0705,N,VIIRS,n,2,295.34,1.76,N,0
9.96805,-84.15703,300.97,0.39,0.36,2020-02-09,0705,N,VIIRS,n,2,289.26,0.35,N,2
9.1207,-83.35127,316.63,0.39,0.36,2020-02-09,0706,N,VIIRS,n,2,291,5.33,N,0
9.19197,-83.4621,312.72,0.39,0.36,2020-02-09,0706,N,VIIRS,n,2,291.63,0.56,N,0
9.18865,-83.46264,301.6,0.39,0.36,2020-02-09,0706,N,VIIRS,n,2,291.36,0.56,N,0
9.12015,-83.34777,342.28,0.39,0.36,2020-02-09,0706,N,VIIRS,n,2,293.59,5.33,N,0
8.94705,-83.47245,306.37,0.39,0.36,2020-02-09,0706,N,VIIRS,n,2,293.43,0.66,N,0
10.03731,-84.35252,331.63,0.49,0.65,2020-02-09,1811,N,VIIRS,n,2,297.66,5.98,D,0
9.87278,-84.65417,336.37,0.52,0.67,2020-02-09,1811,N,VIIRS,n,2,300.85,2.69,D,0
10.33243,-85.50533,329.37,0.58,0.7,2020-02-09,1811,N,VIIRS,n,2,299.46,2.08,D,0
10.03212,-84.34705,328.08,0.49,0.65,2020-02-09,1811,N,VIIRS,l,2,299.07,6.12,D,0
10.41113,-85.4943,321.73,0.49,0.49,2020-02-10,0646,N,VIIRS,n,2,295.37,2.92,N,0
10.40664,-85.49494,324.65,0.49,0.49,2020-02-10,0646,N,VIIRS,n,2,295.34,2.92,N,0
9.96953,-84.1567,299.5,0.4,0.44,2020-02-10,0646,N,VIIRS,n,2,289.22,0.36,N,2
9.28365,-83.285,304.74,0.52,0.41,2020-02-10,0647,N,VIIRS,n,2,291.14,1.01,N,0
9.28811,-83.2888,326.26,0.52,0.41,2020-02-10,0647,N,VIIRS,n,2,292.33,2.57,N,0
9.28436,-83.28979,319.01,0.52,0.41,2020-02-10,0647,N,VIIRS,n,2,290.74,2.57,N,0
10.1869,-85.13869,343.29,0.34,0.56,2020-02-10,1933,N,VIIRS,n,2,304.82,5,D,0
10.27129,-85.06564,335.02,0.34,0.56,2020-02-10,1933,N,VIIRS,n,2,302.81,1.76,D,0
10.27089,-85.06874,332.22,0.34,0.56,2020-02-10,1933,N,VIIRS,l,2,302.48,1.76,D,0
10.65548,-84.31941,348.94,0.39,0.59,2020-02-10,1933,N,VIIRS,n,2,295.34,6.24,D,0
8.95153,-83.32469,330.19,0.43,0.62,2020-02-10,1933,N,VIIRS,n,2,294.81,2.72,D,0
8.95237,-83.32477,329.26,0.43,0.62,2020-02-10,1933,N,VIIRS,n,2,295.76,2.83,D,0
9.2749,-83.2875,367,0.44,0.62,2020-02-10,1933,N,VIIRS,h,2,303.29,17.43,D,0
9.2745,-83.28799,367,0.44,0.62,2020-02-10,1933,N,VIIRS,h,2,302.71,8.07,D,0
9.275,-83.28394,332.01,0.44,0.62,2020-02-10,1933,N,VIIRS,n,2,303.93,8.07,D,0
9.89483,-83.12503,335.18,0.46,0.64,2020-02-10,1933,N,VIIRS,n,2,290.78,2.83,D,0
9.90059,-83.12695,333.34,0.46,0.64,2020-02-10,1933,N,VIIRS,n,2,290.99,2.83,D,0
9.87295,-83.6823,330.53,0.42,0.61,2020-02-10,1933,N,VIIRS,n,2,295.39,1.47,D,0
9.84754,-84.67697,331.37,0.36,0.57,2020-02-10,1933,N,VIIRS,n,2,300.38,2.23,D,0
9.84581,-84.67801,330.02,0.36,0.57,2020-02-10,1933,N,VIIRS,l,2,300.78,1.95,D,0
10.02363,-84.14738,332.74,0.4,0.6,2020-02-10,1933,N,VIIRS,n,2,301.74,1.94,D,0
10.02912,-84.14837,334.84,0.4,0.6,2020-02-10,1933,N,VIIRS,n,2,300.87,1.94,D,0
10.0282,-84.14961,336.25,0.4,0.6,2020-02-10,1933,N,VIIRS,n,2,301.02,4.98,D,0
9.98779,-84.69553,330.79,0.36,0.58,2020-02-10,1933,N,VIIRS,l,2,300.86,1.62,D,0
10.18768,-85.13268,367,0.34,0.56,2020-02-10,1933,N,VIIRS,h,2,305.59,7.8,D,0
10.18729,-85.13568,335.36,0.34,0.56,2020-02-10,1933,N,VIIRS,n,2,304.86,7.8,D,0
10.42628,-85.33551,328.58,0.77,0.77,2020-02-11,0808,N,VIIRS,n,2,293.61,4.7,N,0
10.43034,-85.33356,322.91,0.77,0.77,2020-02-11,0808,N,VIIRS,n,2,293.44,2.56,N,0
10.42319,-85.33495,306.76,0.77,0.77,2020-02-11,0808,N,VIIRS,n,2,293.05,2.56,N,0
10.05576,-84.8569,339,0.52,0.42,2020-02-11,1914,N,VIIRS,n,2,308.98,6.04,D,0
10.52179,-85.59322,346.46,0.48,0.4,2020-02-11,1914,N,VIIRS,n,2,304.62,5.77,D,0
10.42632,-85.11876,336.28,0.51,0.41,2020-02-11,1914,N,VIIRS,n,2,305.07,4.58,D,0
10.23323,-85.53691,332.7,0.48,0.4,2020-02-11,1914,N,VIIRS,l,2,305.51,2.69,D,0
10.16851,-85.78459,339.01,0.47,0.4,2020-02-11,1914,N,VIIRS,n,2,306.96,4.34,D,0
10.29677,-83.60741,340.22,0.42,0.45,2020-02-11,1914,N,VIIRS,n,2,294.17,3.23,D,0
8.90702,-83.18268,341.19,0.42,0.46,2020-02-11,1914,N,VIIRS,n,2,298.13,4.78,D,0
8.90687,-83.18311,342.08,0.42,0.46,2020-02-11,1914,N,VIIRS,n,2,297.9,3.64,D,0
9.80607,-84.65328,337.99,0.53,0.42,2020-02-11,1914,N,VIIRS,n,2,302.72,13.77,D,0
9.93932,-84.40979,341.94,0.55,0.43,2020-02-11,1914,N,VIIRS,n,2,306.74,10.15,D,0
10.05972,-84.34382,334.32,0.56,0.43,2020-02-11,1914,N,VIIRS,n,2,303.49,3.49,D,0
10.05904,-84.34885,351.44,0.56,0.43,2020-02-11,1914,N,VIIRS,n,2,306.48,15.45,D,0
10.60129,-85.4319,341.81,0.49,0.41,2020-02-11,1914,N,VIIRS,n,2,304.34,6.91,D,0
10.49721,-85.22726,315.07,0.38,0.59,2020-02-12,0749,N,VIIRS,n,2,292.99,1.05,N,0
9.11464,-83.3504,304.8,0.54,0.68,2020-02-12,0749,N,VIIRS,n,2,289.93,1.24,N,0
10.37811,-85.19842,308.95,0.38,0.59,2020-02-12,0749,N,VIIRS,n,2,292.92,0.67,N,0
9.12083,-83.34906,301.04,0.54,0.68,2020-02-12,0749,N,VIIRS,n,2,289.82,0.98,N,0
10.37773,-85.62393,333.42,0.4,0.37,2020-02-12,1855,N,VIIRS,l,2,305.19,2.44,D,0
10.48027,-85.29559,355.42,0.39,0.36,2020-02-12,1855,N,VIIRS,n,2,312.21,24.62,D,0
10.4836,-85.29613,367,0.39,0.36,2020-02-12,1855,N,VIIRS,h,2,310.06,9.89,D,0
10.48081,-85.29205,367,0.39,0.36,2020-02-12,1855,N,VIIRS,h,2,307.25,24.62,D,0
10.48415,-85.29258,345.86,0.39,0.36,2020-02-12,1855,N,VIIRS,n,2,307.87,9.89,D,0
10.48694,-85.29665,333.56,0.39,0.36,2020-02-12,1855,N,VIIRS,n,2,304.73,9.89,D,0
8.96343,-83.0345,306.07,0.54,0.51,2020-02-13,0731,N,VIIRS,n,2,290.38,1.26,N,0
8.93192,-83.24136,335.85,0.51,0.41,2020-02-13,1836,N,VIIRS,n,2,301.19,4.01,D,0
8.84526,-83.10951,331.77,0.5,0.41,2020-02-13,1836,N,VIIRS,n,2,298.62,7.37,D,0
8.84463,-83.11056,345.91,0.5,0.41,2020-02-13,1836,N,VIIRS,n,2,298.68,7.74,D,0
9.23639,-83.20015,334.88,0.5,0.41,2020-02-13,1836,N,VIIRS,n,2,299.84,8.97,D,0
9.46091,-83.66895,345.24,0.53,0.42,2020-02-13,1836,N,VIIRS,n,2,297.17,6.91,D,0
10.03228,-84.78787,333.31,0.4,0.44,2020-02-13,1836,N,VIIRS,n,2,302.2,4.19,D,0
9.18844,-83.1881,342.99,0.5,0.41,2020-02-13,1836,N,VIIRS,n,2,300.8,8.91,D,0
8.93143,-83.24268,335,0.51,0.41,2020-02-13,1836,N,VIIRS,n,2,301.16,3.81,D,0
10.39542,-85.21973,341.37,0.42,0.45,2020-02-13,1837,N,VIIRS,n,2,301.54,10.23,D,0
10.43518,-85.18718,336.66,0.42,0.45,2020-02-13,1837,N,VIIRS,n,2,301.62,3.04,D,0
10.69934,-85.40459,330.56,0.44,0.62,2020-02-14,1818,N,VIIRS,l,2,300.89,3.41,D,0
10.47138,-85.15733,330.86,0.43,0.62,2020-02-14,1818,N,VIIRS,n,2,296.98,2.87,D,0
9.83175,-83.90469,301.73,0.47,0.4,2020-02-15,0653,N,VIIRS,n,2,287.75,0.83,N,2
10.08281,-84.39859,300.2,0.5,0.41,2020-02-15,0653,N,VIIRS,n,2,289.2,0.74,N,0
9.87749,-84.06769,306.42,0.48,0.4,2020-02-15,0653,N,VIIRS,n,2,287.27,1.08,N,0
8.43353,-82.88805,355.45,0.68,0.74,2020-02-15,1758,N,VIIRS,n,2,293.84,11.32,D,0
8.43368,-82.89011,351.76,0.68,0.74,2020-02-15,1758,N,VIIRS,n,2,293.83,12.57,D,0
9.20781,-83.22375,331.79,0.69,0.75,2020-02-15,1759,N,VIIRS,n,2,297.8,5.08,D,0
9.20704,-83.22768,331.83,0.7,0.75,2020-02-15,1759,N,VIIRS,n,2,296.41,5.08,D,0
9.20771,-83.22514,346.97,0.69,0.75,2020-02-15,1759,N,VIIRS,n,2,298.5,10.08,D,0
10.60198,-85.6118,367,0.41,0.61,2020-02-15,1939,N,VIIRS,h,2,307.74,15.04,D,0
10.60145,-85.61604,344.27,0.41,0.61,2020-02-15,1939,N,VIIRS,n,2,301.15,15.04,D,0
10.59828,-85.59559,340.8,0.41,0.61,2020-02-15,1939,N,VIIRS,n,2,302.85,5.03,D,0
10.51899,-85.68449,342.74,0.4,0.6,2020-02-15,1939,N,VIIRS,n,2,303.59,4.1,D,0
10.52121,-85.6856,339.62,0.4,0.6,2020-02-15,1939,N,VIIRS,n,2,303.18,4.1,D,0
10.45929,-85.44587,336.1,0.42,0.61,2020-02-15,1939,N,VIIRS,n,2,299.32,4.79,D,0
10.45266,-85.45303,339.75,0.42,0.61,2020-02-15,1939,N,VIIRS,n,2,299.98,8.7,D,0
10.45313,-85.4491,367,0.42,0.61,2020-02-15,1939,N,VIIRS,h,2,304.01,13.92,D,0
10.45667,-85.44901,367,0.42,0.61,2020-02-15,1939,N,VIIRS,h,2,301.33,10.73,D,0
10.45049,-85.45223,334.05,0.42,0.61,2020-02-15,1939,N,VIIRS,n,2,300.08,3.38,D,0
10.45098,-85.44833,334.89,0.42,0.61,2020-02-15,1939,N,VIIRS,n,2,301.74,4.27,D,0
10.34115,-85.45083,333.48,0.42,0.61,2020-02-15,1939,N,VIIRS,n,2,299.49,2.21,D,0
10.33945,-85.44939,331.9,0.42,0.61,2020-02-15,1939,N,VIIRS,n,2,299.48,2.34,D,0
10.26026,-85.62375,350.31,0.4,0.6,2020-02-15,1939,N,VIIRS,n,2,301.6,4.36,D,0
10.60297,-85.6039,341.7,0.41,0.61,2020-02-15,1939,N,VIIRS,n,2,302.82,11.89,D,0
9.00505,-83.03427,334.4,0.58,0.7,2020-02-15,1939,N,VIIRS,n,2,298.49,3.73,D,0
10.60247,-85.60786,351.22,0.41,0.61,2020-02-15,1939,N,VIIRS,n,2,304.53,11.89,D,0
9.1201,-83.35621,314.45,0.55,0.51,2020-02-16,0634,N,VIIRS,n,2,292.1,2.14,N,0
10.29626,-85.34382,306.98,0.39,0.59,2020-02-16,0634,N,VIIRS,n,2,291.46,0.83,N,0
10.20782,-85.02194,353.68,0.43,0.46,2020-02-16,1920,N,VIIRS,n,2,310.45,162.37,D,0
10.20306,-85.02538,344.47,0.43,0.46,2020-02-16,1920,N,VIIRS,n,2,303.79,5.77,D,0
9.89112,-84.59669,339.57,0.45,0.47,2020-02-16,1920,N,VIIRS,n,2,304.89,5.16,D,0
10.20147,-85.03697,341.83,0.43,0.46,2020-02-16,1920,N,VIIRS,n,2,302.8,1.11,D,0
9.95433,-84.73299,353.16,0.44,0.46,2020-02-16,1920,N,VIIRS,n,2,310.34,40.72,D,0
9.95572,-84.73353,353.3,0.44,0.46,2020-02-16,1920,N,VIIRS,n,2,306.73,21.93,D,0
9.95142,-84.73303,352.59,0.44,0.46,2020-02-16,1920,N,VIIRS,n,2,303.63,21.93,D,0
10.52148,-85.68254,341.34,0.39,0.44,2020-02-16,1921,N,VIIRS,n,2,304.4,2.97,D,0
10.52097,-85.68628,335.98,0.39,0.44,2020-02-16,1921,N,VIIRS,l,2,306.13,4.24,D,0
10.2086,-85.02532,304.35,0.77,0.77,2020-02-17,0615,N,VIIRS,n,2,292.46,2.03,N,0
10.0479,-84.29146,300.64,0.69,0.74,2020-02-17,0615,N,VIIRS,n,2,288.26,0.94,N,0
10.20604,-85.02157,308.79,0.77,0.77,2020-02-17,0615,N,VIIRS,n,2,292.79,2.81,N,0
10.33444,-85.08723,311.79,0.5,0.66,2020-02-17,0755,N,VIIRS,n,2,292.54,1.88,N,0
10.32842,-85.0885,315.67,0.5,0.66,2020-02-17,0755,N,VIIRS,n,2,292.68,1.88,N,0
9.14208,-83.30505,330.61,0.43,0.38,2020-02-17,1901,N,VIIRS,n,2,299.76,33.31,D,0
9.14615,-83.30159,345.96,0.43,0.38,2020-02-17,1901,N,VIIRS,n,2,304.64,33.31,D,0
9.69267,-84.49644,335.04,0.4,0.37,2020-02-17,1901,N,VIIRS,n,2,301.45,3.75,D,0
9.93221,-84.26496,333.86,0.4,0.37,2020-02-17,1902,N,VIIRS,n,2,301.53,2.66,D,0
9.94933,-84.73385,332.87,0.39,0.36,2020-02-17,1902,N,VIIRS,l,2,304.88,2.58,D,0
9.95377,-84.72717,334.31,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,303.2,8.56,D,0
10.32705,-85.07752,351.72,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,309.23,11.54,D,0
10.32371,-85.07698,346.36,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,309.19,5.16,D,0
10.38325,-85.22079,355.71,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,308.23,6.77,D,0
10.38377,-85.21725,367,0.39,0.36,2020-02-17,1902,N,VIIRS,h,2,308.63,9.99,D,0
10.3843,-85.21371,367,0.39,0.36,2020-02-17,1902,N,VIIRS,h,2,307.12,9.99,D,0
10.26322,-85.0932,336.68,0.39,0.36,2020-02-17,1902,N,VIIRS,l,2,307.06,3.86,D,0
10.26656,-85.0937,347.28,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,308.36,3.86,D,0
10.42494,-85.6172,333.2,0.39,0.36,2020-02-17,1902,N,VIIRS,l,2,307.97,2.68,D,0
10.51568,-85.68927,343.58,0.38,0.36,2020-02-17,1902,N,VIIRS,n,2,307.39,2.63,D,0
10.52005,-85.68278,333.24,0.38,0.36,2020-02-17,1902,N,VIIRS,l,2,306.14,2.42,D,0
10.56787,-85.40948,334.81,0.39,0.36,2020-02-17,1902,N,VIIRS,l,2,307.63,2.7,D,0
10.5712,-85.40999,342.11,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,307.73,2.7,D,0
10.42547,-85.61369,334.89,0.39,0.36,2020-02-17,1902,N,VIIRS,l,2,307.68,2.34,D,0
9.87926,-84.57996,335.61,0.4,0.37,2020-02-17,1902,N,VIIRS,l,2,308.43,2.38,D,0
9.94987,-84.73027,335.01,0.39,0.36,2020-02-17,1902,N,VIIRS,l,2,306.1,2.58,D,0
10.38711,-85.21777,355.19,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,308.42,8.71,D,0
10.38764,-85.21421,352.65,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,306.81,8.71,D,0
10.38817,-85.21067,331.15,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,302.29,2.33,D,0
9.95323,-84.73076,333.16,0.39,0.36,2020-02-17,1902,N,VIIRS,l,2,306.68,10.1,D,0
9.95713,-84.72766,334.5,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,303,8.56,D,0
9.95659,-84.73125,341.52,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,306.7,10.1,D,0
9.9707,-84.74115,343.55,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,305.45,4.06,D,0
9.97836,-85.66456,343.6,0.38,0.36,2020-02-17,1902,N,VIIRS,n,2,304.68,5.74,D,0
10.13093,-84.91979,339.58,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,307.05,4.48,D,0
10.42268,-85.60966,332.28,0.39,0.36,2020-02-17,1902,N,VIIRS,l,2,306.53,2.34,D,0
10.38963,-85.62612,333.45,0.38,0.36,2020-02-17,1902,N,VIIRS,l,2,307.47,2.93,D,0
10.38658,-85.2213,354.85,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,306.08,10.2,D,0
10.2019,-85.10136,344.83,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,308.34,4.43,D,0
10.38272,-85.22433,349.15,0.39,0.36,2020-02-17,1902,N,VIIRS,n,2,305.56,6.77,D,0
10.51733,-85.69122,305.39,0.44,0.46,2020-02-18,0737,N,VIIRS,n,2,294.27,1.03,N,0
10.31274,-85.53246,335.83,0.45,0.47,2020-02-18,0737,N,VIIRS,n,2,294.22,3.75,N,0
10.36522,-85.56583,310.1,0.45,0.47,2020-02-18,0737,N,VIIRS,n,2,293.79,1.11,N,0
9.16504,-83.19514,334.73,0.42,0.38,2020-02-18,1842,N,VIIRS,n,2,299.55,2.82,D,0
9.18504,-83.19044,344.76,0.42,0.38,2020-02-18,1842,N,VIIRS,n,2,301.85,7.17,D,0
9.1695,-83.14384,335.98,0.42,0.38,2020-02-18,1842,N,VIIRS,n,2,306.62,31.48,D,0
9.21459,-83.25044,332.69,0.42,0.38,2020-02-18,1842,N,VIIRS,n,2,301.89,6.82,D,0
9.20328,-83.23205,345.61,0.42,0.38,2020-02-18,1842,N,VIIRS,n,2,299.72,7.66,D,0
9.21397,-83.25435,334.79,0.43,0.38,2020-02-18,1842,N,VIIRS,n,2,301.94,6.08,D,0
9.18161,-83.18973,335.17,0.42,0.38,2020-02-18,1842,N,VIIRS,n,2,302.82,2.44,D,0
10.1981,-85.10596,335.75,0.5,0.41,2020-02-18,1843,N,VIIRS,n,2,304.83,3.01,D,0
10.42878,-85.11345,335.91,0.5,0.41,2020-02-18,1843,N,VIIRS,n,2,302.07,11.02,D,0
9.98962,-84.67946,338.39,0.48,0.4,2020-02-18,1843,N,VIIRS,n,2,302.2,2.88,D,0
9.95143,-84.72796,331.24,0.48,0.4,2020-02-18,1843,N,VIIRS,l,2,303.82,4.54,D,0
10.02596,-84.24778,336.14,0.46,0.39,2020-02-18,1843,N,VIIRS,n,2,305.64,5.18,D,0
10.52724,-85.24534,314.94,0.4,0.37,2020-02-19,0718,N,VIIRS,n,2,294.49,2.13,N,0
9.2012,-83.22808,305.02,0.5,0.41,2020-02-19,0718,N,VIIRS,n,2,290.79,0.74,N,0
10.02483,-84.26158,306.04,0.44,0.38,2020-02-19,0718,N,VIIRS,n,2,291.99,1.14,N,0
10.30674,-85.59041,313.2,0.4,0.37,2020-02-19,0718,N,VIIRS,n,2,290.57,1.46,N,0
